name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Mansoura, Egypt",11/29/2021,33.3,15.2,22.6,30.9,15.2,22.2,9.6,47.8,0,0,0,,,,,15.1,121.7,1017.2,55.1,10,163.4,14.1,6,,2021-11-29T06:33:27,2021-11-29T16:52:05,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",11/30/2021,28.3,15.5,20,28.2,15.5,20,11.2,59.3,0,0,0,,,,,23.8,259.4,1015.6,38.6,10,149.5,12.8,6,,2021-11-30T06:34:17,2021-11-30T16:52:00,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/1/2021,23.2,13.1,18.1,23.2,13.1,18.1,11.8,68.5,0,0,0,,,,,26.3,306.3,1017.5,67.1,10,123.3,10.7,6,,2021-12-01T06:35:06,2021-12-01T16:51:56,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/2/2021,22,11.2,16.2,22,11.2,16.2,9.7,68.1,0,0,0,,,,,11.2,358.5,1020.6,39.7,10,151.5,13,6,,2021-12-02T06:35:55,2021-12-02T16:51:54,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/3/2021,23.6,12.8,16.9,23.6,12.8,16.9,9.8,65.3,0,0,0,,,,,12.2,51.4,1019.6,78.1,10,130.2,11.3,6,,2021-12-03T06:36:43,2021-12-03T16:51:53,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/4/2021,24.1,12.4,17.1,24.1,12.4,17.1,9.1,62.6,0,0,0,,,,,15.1,192.5,1015,74.5,10,146.8,12.6,6,,2021-12-04T06:37:30,2021-12-04T16:51:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/5/2021,20.7,11,15.7,20.7,11,15.7,8.9,65.2,0,0,0,,,,,27.7,244.7,1013.7,25.8,9,146,12.7,6,,2021-12-05T06:38:17,2021-12-05T16:51:58,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/6/2021,22.8,13,17.2,22.8,13,17.2,12,73.2,0,0,0,,,,,7.9,223.3,1018.6,73.2,11.6,125.5,11,5,,2021-12-06T06:39:04,2021-12-06T16:52:02,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/7/2021,20.7,11.9,15.9,20.7,11.9,15.9,9.3,67.5,0,0,0,,,,,28.4,222.1,1012.2,52.4,10,68.4,5.9,3,,2021-12-07T06:39:49,2021-12-07T16:52:09,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/8/2021,19.4,8.5,13.7,19.4,4.9,13,4.9,55.9,0,0,0,,,,,45.7,242.7,,7.4,,138,11.9,6,,2021-12-08T06:40:34,2021-12-08T16:52:17,0.14,Clear,Clear conditions throughout the day.,clear-day,remote
"Mansoura, Egypt",12/9/2021,22.8,9.2,15.2,22.8,7.6,15.1,9.8,73.1,0,0,0,,,,,14.8,283,,5.7,,155.1,13.4,6,,2021-12-09T06:41:18,2021-12-09T16:52:27,0.17,Clear,Clear conditions throughout the day.,clear-day,remote
"Mansoura, Egypt",12/10/2021,24.5,10.9,16.6,24.5,10.9,16.6,7.7,59.4,0,0,0,,,,,22,79.3,,88.7,,123.1,10.6,5,,2021-12-10T06:42:01,2021-12-10T16:52:39,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Mansoura, Egypt",12/11/2021,24.4,10,16.7,24.4,8.9,16.6,10.4,69.6,0,0,0,,,,,12.2,247.5,1017.7,57.5,9.6,154.2,13.3,6,,2021-12-11T06:42:43,2021-12-11T16:52:52,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/12/2021,22.6,12.6,17.1,22.6,12.6,17.1,15.2,87.7,0,0,0,,,,,10.8,313,1018.2,75.3,9.6,65.9,5.7,3,,2021-12-12T06:43:25,2021-12-12T16:53:07,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/13/2021,23,14.6,17.5,23,14.6,17.5,14.5,82.4,0.1,100,4.17,rain,,,,12.2,322.8,1016.5,86.4,10,81,7,5,,2021-12-13T06:44:05,2021-12-13T16:53:24,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"62325099999,remote"
"Mansoura, Egypt",12/14/2021,21.4,12.1,15.7,21.4,12.1,15.7,10.8,74.9,0,0,0,,,,,23.4,282.1,1013,33.5,10,131.9,11.4,5,,2021-12-14T06:44:44,2021-12-14T16:53:42,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/15/2021,20.2,8.3,13.6,20.2,6.1,13.2,6.1,63.5,0,0,0,,,,,22.3,254.8,1016,2.6,10,159.8,13.9,6,,2021-12-15T06:45:23,2021-12-15T16:54:02,0.37,Clear,Clear conditions throughout the day.,clear-day,"62325099999,62363099999,remote"
"Mansoura, Egypt",12/16/2021,19.6,8.9,13.5,19.6,7.2,13,8.5,74,0,0,0,,,,,19.4,265.7,1016.4,42.2,10,136.1,11.7,5,,2021-12-16T06:46:00,2021-12-16T16:54:23,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/17/2021,19.6,10.3,14.3,19.6,10.3,14.3,8,68.9,0.2,100,8.33,rain,,,,19.8,293.1,1017.4,20.7,10,140.3,12.2,6,,2021-12-17T06:46:36,2021-12-17T16:54:46,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"62325099999,remote"
"Mansoura, Egypt",12/18/2021,18.9,7.3,12.6,18.9,4.2,11.8,5.6,64.5,0,0,0,,,,,31.3,232.9,1014.9,11.3,10,154.4,13.3,6,,2021-12-18T06:47:11,2021-12-18T16:55:11,0.47,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",12/19/2021,18.1,8.9,12.7,18.1,5.6,11.7,5.8,64.5,1.2,100,20.83,rain,,,,31.3,226.1,1013.3,26.1,10,139.5,12,6,,2021-12-19T06:47:44,2021-12-19T16:55:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",12/20/2021,14.8,7.4,10.7,14.8,3.2,8.9,6.3,75.1,2.4,100,29.17,rain,,,,40.7,243.5,1015.7,40,10,102.9,8.8,5,,2021-12-20T06:48:17,2021-12-20T16:56:05,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"62325099999,remote"
"Mansoura, Egypt",12/21/2021,17.6,8,11.7,17.6,4.6,10.4,6.7,72,0.9,100,25,rain,,,,23.8,241.4,1017.8,39.2,10,105,9.1,4,,2021-12-21T06:48:48,2021-12-21T16:56:34,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"62325099999,remote"
"Mansoura, Egypt",12/22/2021,17.4,7.2,11.9,17.4,5,11,8.5,81,0.9,100,29.17,rain,,,,14.8,275.8,,35.5,,87.2,7.5,4,,2021-12-22T06:49:17,2021-12-22T16:57:04,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"Mansoura, Egypt",12/23/2021,15.8,9.7,12.3,15.8,9.6,12.3,9.8,85.9,1.6,100,50,rain,,,,12.6,316.3,1020.7,79.2,10,71.4,6.2,3,,2021-12-23T06:49:46,2021-12-23T16:57:36,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"62325099999,remote"
"Mansoura, Egypt",12/24/2021,18.6,7.5,12.4,18.6,5.4,11.7,6.7,71.7,0,0,0,,,,,24.8,336.5,1022.1,15.9,10,156.5,13.6,6,,2021-12-24T06:50:13,2021-12-24T16:58:09,0.68,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",12/25/2021,19.5,8.2,12.5,19.5,6.4,12.1,6.7,70.3,0,0,0,,,,,13.7,25.6,1024.2,3.3,9.2,156.3,13.6,6,,2021-12-25T06:50:38,2021-12-25T16:58:43,0.71,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",12/26/2021,20,6.9,12.5,20,4.9,11.8,8,76.9,0,0,0,,,,,18.7,31.8,1022.7,5.6,10,157.3,13.6,6,,2021-12-26T06:51:02,2021-12-26T16:59:19,0.75,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",12/27/2021,21.2,8.9,13.9,21.2,6.8,13.3,9.6,77.7,0,0,0,,,,,19.8,6.1,1020.8,16.9,10,154.3,13.4,6,,2021-12-27T06:51:25,2021-12-27T16:59:56,0.75,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",12/28/2021,19.3,9.1,14,19.3,5.7,13.9,9.3,75.2,0,0,0,,,,,25.9,330.6,1019.1,67.1,10,111.2,9.6,5,,2021-12-28T06:51:46,2021-12-28T17:00:34,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/29/2021,19.1,8.8,13.4,19.1,7.5,13.2,7.6,71.1,0,0,0,,,,,17.3,232.4,1016,58.9,9.6,116.7,10.2,5,,2021-12-29T06:52:05,2021-12-29T17:01:13,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/30/2021,17.7,11.5,13.9,17.7,11.5,13.9,7.6,66.7,0.4,100,16.67,rain,,,,26.6,199.7,1010.4,79.8,10,59.9,5.2,2,,2021-12-30T06:52:23,2021-12-30T17:01:54,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",12/31/2021,18.2,9.9,13.3,18.2,8,13.2,10.3,83.6,3.7,100,66.67,rain,,,,26.6,184.9,1011.5,72,10,56.7,4.9,3,,2021-12-31T06:52:40,2021-12-31T17:02:35,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"62325099999,remote"
"Mansoura, Egypt",1/1/2022,19.2,7.6,12.2,19.2,5.8,11.6,9.3,84.1,0.1,100,4.17,rain,,,,12.2,231.2,1014.6,17.2,6.7,140.3,12,6,,2022-01-01T06:52:54,2022-01-01T17:03:18,0.95,Rain,Clear conditions throughout the day with morning rain.,rain,"62325099999,remote"
"Mansoura, Egypt",1/2/2022,20.1,8.1,13,20.1,6.2,12.4,10.3,84.7,0.4,100,16.67,rain,,,,13.7,313.4,1017.3,31.2,10,136.4,11.8,6,,2022-01-02T06:53:08,2022-01-02T17:04:01,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"62325099999,remote"
"Mansoura, Egypt",1/3/2022,21,8.9,13.6,21,7.2,13.1,10.8,82.6,0,0,0,,,,,14.8,317,1020.1,9.1,10,154,13.4,6,,2022-01-03T06:53:19,2022-01-03T17:04:46,0.02,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",1/4/2022,20,7.8,13.4,20,5.9,12.8,10.4,81,0,0,0,,,,,17.6,272.3,1022.7,19.4,10,160.5,13.9,6,,2022-01-04T06:53:29,2022-01-04T17:05:31,0.05,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",1/5/2022,20.8,7.4,13.5,20.8,5.8,13,7.8,70.6,0,0,0,,,,,11.2,273.3,1022.7,0.4,9.5,162.5,14,6,,2022-01-05T06:53:37,2022-01-05T17:06:17,0.09,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",1/6/2022,20.8,7.2,14,20.8,5.4,13.5,9.5,76.9,0,0,0,,,,,9.7,86.5,1019.4,30.1,9.2,140.1,12,6,,2022-01-06T06:53:44,2022-01-06T17:07:04,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",1/7/2022,20.7,5.7,13.7,20.7,5.7,13.6,7.2,68.1,0.4,100,12.5,rain,,,,11.5,223.8,1017.6,0.5,10,154,13.4,6,,2022-01-07T06:53:48,2022-01-07T17:07:52,0.15,Rain,Clear conditions throughout the day with rain clearing later.,rain,"62325099999,remote"
"Mansoura, Egypt",1/8/2022,22,7.6,13.5,22,6.3,13.2,6.5,66.2,0,0,0,,,,,13.3,182.5,1014.1,0.5,9.5,147.7,12.9,6,,2022-01-08T06:53:51,2022-01-08T17:08:41,0.19,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",1/9/2022,17.6,7.2,12.1,17.6,3.9,11.1,4.6,61.2,0,0,0,,,,,29.9,222.3,1011.9,20.8,8.8,115.1,9.8,4,,2022-01-09T06:53:53,2022-01-09T17:09:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",1/10/2022,18.5,6.5,11.7,18.5,2.7,10.1,3.5,58.3,0,0,0,,0,0,39.2,27,211.7,1012.6,4.6,18.4,192.9,16.6,6,10,2022-01-10T06:53:53,2022-01-10T17:10:20,0.25,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",1/11/2022,20.7,7.6,13,20.7,4.9,12.1,-1,42,0,0,0,,0,0,50,28.8,189.5,1014.3,0,21.8,160.9,13.8,5,10,2022-01-11T06:53:51,2022-01-11T17:11:10,0.28,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",1/12/2022,21.6,9.1,13.8,21.6,6.8,13.3,-0.2,41.5,0,0,0,,0,0,45.4,25.2,220.9,1015.3,56.1,21.2,142.4,12.3,4,10,2022-01-12T06:53:47,2022-01-12T17:12:01,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",1/13/2022,19.6,9.5,12.9,19.6,7.7,12.5,7.4,70.7,2.4,100,25,rain,0,0,40,25.6,266,1016,53.9,21.2,147.7,12.7,5,10,2022-01-13T06:53:41,2022-01-13T17:12:52,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"62325099999,remote"
"Mansoura, Egypt",1/14/2022,15.8,9.6,12,15.8,7.1,11.9,6,68.4,0.3,100,12.5,rain,0,0,45.4,30.6,277,1016.7,84.1,23.5,78.1,6.5,3,10,2022-01-14T06:53:34,2022-01-14T17:13:44,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"62325099999,remote"
"Mansoura, Egypt",1/15/2022,16.5,6.5,11,16.5,3.9,9.8,5.8,72.4,0.2,100,8.33,rain,0,0,41,26.6,255.2,1015,56.7,23.3,101.9,8.9,4,10,2022-01-15T06:53:25,2022-01-15T17:14:37,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"62325099999,remote"
"Mansoura, Egypt",1/16/2022,17.4,6.7,11.9,17.4,4.2,11.3,5.5,65.9,1.5,100,37.5,rain,0,0,38.5,28.1,294.7,1015.3,70.5,21.5,85.7,7.5,3,10,2022-01-16T06:53:15,2022-01-16T17:15:29,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"62325099999,remote"
"Mansoura, Egypt",1/17/2022,16.4,6.7,10.8,16.4,4.6,10,2.6,60.8,1.1,100,16.67,rain,0,0,34.6,24.5,24.7,1022,51.9,21.9,160.8,14,5,10,2022-01-17T06:53:02,2022-01-17T17:16:22,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"62325099999,remote"
"Mansoura, Egypt",1/18/2022,16.4,5,10.2,16.4,3.3,9.2,1.9,58.1,0,0,0,,0,0,46.1,19.8,251.3,1024,12.8,21.2,171.2,14.9,5,10,2022-01-18T06:52:48,2022-01-18T17:17:16,0.5,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",1/19/2022,15.1,6.1,10.5,15.1,3.8,8.9,0.6,53.4,1.4,100,12.5,rain,0,0,51.5,35.3,296.8,1023.1,36.1,22.9,165.9,14.2,5,10,2022-01-19T06:52:33,2022-01-19T17:18:09,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"62325099999,remote"
"Mansoura, Egypt",1/20/2022,16.3,4.9,9.6,16.3,3.2,8.8,0.8,57.5,0,0,0,,0,0,26.3,18.4,317.6,1028.1,20.8,22.3,165.6,14.3,5,10,2022-01-20T06:52:15,2022-01-20T17:19:03,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",1/21/2022,17,4,9.2,17,4,8.8,1.6,62.4,0,0,0,,0,0,29.2,14.4,16.9,1026.5,3.7,23.5,175.4,15.3,5,10,2022-01-21T06:51:56,2022-01-21T17:19:57,0.62,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",1/22/2022,17.1,4.5,10.3,17.1,2.1,9.6,3.2,64.5,0,0,0,,0,0,39.2,18.7,240.9,1020.9,10.3,21.2,174.5,15.2,5,10,2022-01-22T06:51:36,2022-01-22T17:20:51,0.66,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",1/23/2022,15.4,6,9.4,15.4,3.3,7.9,5.2,75.2,1.2,100,29.17,rain,0,0,46.8,26.3,244.1,1017.7,44.1,20.3,81.7,7.2,3,10,2022-01-23T06:51:13,2022-01-23T17:21:45,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"62325099999,remote"
"Mansoura, Egypt",1/24/2022,14.7,5.8,9.9,14.7,4.4,9.1,5.2,74.1,1,100,41.67,rain,0,0,50,21.6,288.7,1020.9,69.6,21.2,96.1,8.2,4,10,2022-01-24T06:50:49,2022-01-24T17:22:39,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"62325099999,remote"
"Mansoura, Egypt",1/25/2022,16,3.5,9,16,0.4,7.5,1.5,62.7,0,0,0,,0,0,32.8,25.2,236.9,1020,5.8,22.9,185.9,16,5,10,2022-01-25T06:50:24,2022-01-25T17:23:34,0.75,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",1/26/2022,12.5,5.8,8.1,12.5,2.1,5.5,3.6,74.4,2.9,100,37.5,rain,0,0,55.1,35.3,257.6,1017.6,72.5,22.2,99.4,8.6,4,10,2022-01-26T06:49:56,2022-01-26T17:24:28,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Mansoura, Egypt",1/27/2022,14.8,5.6,8.8,14.8,2.3,6.7,4.9,78.1,1.2,100,45.83,rain,0,0,51.8,27.7,260.7,1021.9,60.2,23.2,124.9,10.8,4,10,2022-01-27T06:49:28,2022-01-27T17:25:22,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"62325099999,remote"
"Mansoura, Egypt",1/28/2022,16,6.3,10.1,16,3.7,9,6.1,78.4,1,100,37.5,rain,0,0,27.4,21.6,249.7,1023.7,70.4,20.9,78.1,6.7,3,10,2022-01-28T06:48:57,2022-01-28T17:26:16,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"62325099999,remote"
"Mansoura, Egypt",1/29/2022,17.7,5.7,10.6,17.7,3.4,9.8,6.8,78.2,1.3,100,20.83,rain,0,0,26.6,13.7,256.5,1021.7,35.6,20.6,142,12.3,5,10,2022-01-29T06:48:25,2022-01-29T17:27:10,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"62325099999,remote"
"Mansoura, Egypt",1/30/2022,18,7,11.5,18,4.7,10.8,3.7,64.2,0,0,0,,0,0,24.5,22.7,221.8,1017.7,29.5,21.8,184.8,16.1,5,10,2022-01-30T06:47:52,2022-01-30T17:28:04,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",1/31/2022,17.1,6.5,10.6,17.1,4.1,9.3,5,69.8,0.3,100,12.5,rain,0,0,35.3,23.8,236.2,1013.9,34.3,24.1,127.6,10.9,4,10,2022-01-31T06:47:17,2022-01-31T17:28:58,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Mansoura, Egypt",2/1/2022,19.2,7.5,12,19.2,5.5,11.4,5.5,68.3,0,0,0,rain,0,0,22.7,17.3,219.2,1017.9,31.5,23.5,153.3,13.2,5,10,2022-02-01T06:46:41,2022-02-01T17:29:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2/2/2022,20.6,7.4,12.8,20.6,5.4,12.3,1,47.7,0,0,0,,0,0,24.1,18,187.6,1015.4,74.7,24.1,171.4,14.9,5,10,2022-02-02T06:46:03,2022-02-02T17:30:45,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Mansoura, Egypt",2/3/2022,18.2,8.3,12.1,18.2,5.6,11,2.3,52.8,0.1,100,4.17,rain,0,0,49.3,34.2,216.6,1011,50.7,21.6,180,15.6,5,10,2022-02-03T06:45:23,2022-02-03T17:31:39,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2/4/2022,17.3,8.2,11.5,17.3,5.4,10.5,5.9,69.4,0.7,100,20.83,rain,0,0,49.3,28.8,261.9,1013.8,50.4,22.1,104.6,9.1,4,10,2022-02-04T06:44:43,2022-02-04T17:32:32,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2/5/2022,18.3,7.6,12.3,18.3,5.4,11.9,5.5,64.7,0.1,100,4.17,rain,0,0,38.2,24.5,289.3,1021.9,49.2,21.8,127,10.9,5,10,2022-02-05T06:44:00,2022-02-05T17:33:24,0.14,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2/6/2022,20,7.3,12.5,20,5.6,12,6.6,70.3,0,0,0,,0,0,22,16.9,267.5,1024.5,16.7,24.1,190.3,16.6,5,10,2022-02-06T06:43:17,2022-02-06T17:34:17,0.17,Clear,Clear conditions throughout the day.,clear-day,remote
"Mansoura, Egypt",2/7/2022,22,6.9,12.8,22,5.8,12.4,5.3,64.7,0,0,0,,0,0,19.8,15.5,258.1,1022.7,7,23.5,200.3,17.2,5,10,2022-02-07T06:42:32,2022-02-07T17:35:09,0.2,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2/8/2022,24.3,7.9,14.5,24.3,6,14,0.5,48,0,0,0,,0,0,25.6,20.9,230.8,1018.3,32.2,24.1,208,18,6,10,2022-02-08T06:41:46,2022-02-08T17:36:01,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"Mansoura, Egypt",2/9/2022,17.7,8.5,12.7,17.7,6.3,12.2,3.6,56.7,0.3,100,12.5,rain,0,0,50,38.5,283.3,1016.2,39.9,21.5,192.9,16.7,5,10,2022-02-09T06:40:58,2022-02-09T17:36:53,0.26,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2/10/2022,15.7,7.4,12,15.7,6.2,11.9,5.1,63.6,0.2,100,8.33,rain,0,0,45,24.8,286.5,1018.3,78.7,21.8,76.5,6.5,4,10,2022-02-10T06:40:10,2022-02-10T17:37:44,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2/11/2022,17.4,6.5,11.5,17.4,5.7,11.2,7,75.1,0.3,100,8.33,rain,0,0,32.8,16.6,335.6,1023.1,43.9,21.8,205.4,17.9,6,10,2022-02-11T06:39:20,2022-02-11T17:38:35,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2/12/2022,19.9,6,12,19.9,6,11.9,7.2,75.8,0,0,0,,0,0,33.5,16.6,59.9,1024.6,12.9,23.5,211.3,18.2,6,10,2022-02-12T06:38:29,2022-02-12T17:39:25,0.36,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2/13/2022,19.6,8.9,13.3,19.6,8.3,13.1,8.7,76.1,0,0,0,,0,0,34.6,17.3,357,1022.3,41.6,22.3,201.5,17.3,6,10,2022-02-13T06:37:36,2022-02-13T17:40:16,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2/14/2022,19.7,6.2,12.4,19.7,6.2,12.3,7.7,76.5,0,0,0,,0,0,34.9,14.4,320.1,1021.2,25.9,22.3,183.1,15.8,6,10,2022-02-14T06:36:43,2022-02-14T17:41:06,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2/15/2022,19.3,7.5,12.7,19.3,6.6,12.4,6.7,70.7,0,0,0,,0,0,38.2,19.1,322,1021.7,24.1,22.3,207.6,17.9,6,10,2022-02-15T06:35:48,2022-02-15T17:41:55,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2/16/2022,20.1,7.7,13.1,20.1,7.1,12.9,7.5,72.3,0,0,0,,0,0,24.1,12.6,347.3,1020.9,55.5,21.8,215.9,18.6,6,10,2022-02-16T06:34:52,2022-02-16T17:42:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2/17/2022,18.7,7.9,12.6,18.7,7.9,12.6,8.1,76.5,0,0,0,,0,0,22,10.4,23.9,1014.6,79.7,23.5,117.5,10.1,4,10,2022-02-17T06:33:56,2022-02-17T17:43:33,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2/18/2022,19.3,7.2,13,19.3,7.2,13,8.7,77.7,0.5,100,20.83,rain,0,0,32.8,16.9,352.4,1012.5,86.3,21.9,121,10.3,5,10,2022-02-18T06:32:58,2022-02-18T17:44:21,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2/19/2022,17.5,8.1,11.8,17.5,7.3,11.4,7.2,76.6,2.1,100,25,rain,0,0,61.6,29.9,298.7,1014.4,46.7,20.2,194.5,16.9,6,10,2022-02-19T06:31:59,2022-02-19T17:45:09,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"62325099999,remote"
"Mansoura, Egypt",2/20/2022,21.5,6,13,21.5,6,13,8,75.1,0,0,0,,0,0,25.9,11.2,284.6,1022.7,30,22.9,222.2,19.1,6,10,2022-02-20T06:30:59,2022-02-20T17:45:57,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
